"","X","ID","day","beep","observationID","Proud","Success","Superior","Angry","Envious","Resentful","Ashamed","Insecure","Enthusiastic","Relaxed","Anxious","Sad"
"297",297,2,24,5,135,0,0,0,0.2,0,0,0.2,0.2,0.4,0.6,0,0.2
"298",298,2,25,1,136,0.2,0.4,0,0,0,0,0,0,0.4,0.6,0,0
"299",299,2,25,2,137,0.2,0.4,0.2,0.4,0,0,0.2,0,0.4,0.6,0,0
"300",300,2,25,3,138,0.2,0.6,0,0,0,0,0,0.2,0.4,0.6,0,0
"301",301,2,25,4,139,0,0.4,0,0,0,0,0,0,0.6,0.6,0,0.2
"302",302,2,25,5,140,0.6,0.8,0,0,0,0,0.2,0,0.6,0.6,0,0
"303",303,2,26,1,141,0.2,0.6,0,0,0,0,0.2,0.2,0.6,0.6,0,0
"304",304,2,26,2,142,0.2,0.4,0,0,0,0,0.2,0,0.4,0.4,0,0
"305",305,2,26,3,143,0,0.4,0,0,0,0,0,0.2,0.4,0.6,0,0
"306",306,2,26,4,144,0.4,0.6,0,0,0,0,0.4,0,0.4,0.6,0,0
"307",307,2,26,5,145,0,0.6,0,0,0,0,0,0.4,0.4,0.6,0,0.2
"308",308,2,26,6,146,0,0,0.2,0.8,0,0,0.4,0.4,0,0,0,0
"309",309,2,27,1,147,0.2,0.4,0,0,0.2,0,0.2,0.2,0.8,0.6,0,0
"310",310,2,27,2,148,0.2,0.6,0,0,0,0,0,0,0.4,0.6,0,0
"311",311,2,27,3,149,0,0.4,0,0.2,0,0,0.4,0.2,0.2,0.6,0,0.2
"312",312,2,27,4,150,0.4,0.6,0,0.2,0,0,0.4,0.2,0.4,0.6,0,0.2
"313",313,2,28,1,151,0.2,0.6,0,0,0,0,0.2,0.2,0.4,0.8,0,0
"314",314,2,28,2,152,0.4,0.6,0,0,0,0,0,0,0.6,0.6,0,0
"315",315,2,28,3,153,0,0.2,0,0,0.2,0,0.2,0,0.8,0.6,0,0
"316",316,2,28,4,154,0.4,0.6,0,0,0,0,0.2,0,0.4,0.6,0,0
"317",317,2,28,5,155,0.2,0.6,0,0,0,0,0.2,0.2,0.2,0.6,0,0
"318",318,2,28,6,156,0,0.4,0,0,0,0,0.2,0.6,0.4,0.6,0.2,0
"319",319,2,28,7,157,0.4,0.6,0,0,0,0,0.2,0.6,0.4,0.4,0,0
"320",320,2,29,1,158,0,0,0,0,0,0,0.2,0,0.6,0.8,0,0
"321",321,2,29,2,159,0.2,0.4,0,0,0,0,0,0.2,0.4,0.8,0,0
"322",322,2,29,3,160,0.2,0.6,0,0,0,0,0.2,0,0.4,0.6,0,0.2
"323",323,2,29,4,161,0.4,0.6,0,0,0,0,0.2,0,0.4,0.6,0,0
"324",324,2,29,5,162,0.4,0.4,0,0.4,0,0,0.4,0.2,0.4,0.6,0.2,0
"325",325,2,29,6,163,0.6,0.6,0,0.2,0,0,0.2,0,0.6,0.8,0,0
"326",326,3,1,1,1,0.6,0.6,0,0,0,0,0,0,0.2,0.2,0,0
"327",327,3,1,2,2,0.4,0.6,0,0,0,0,0,0,0.2,0.6,0,0
"328",328,3,1,3,3,0.2,0.2,0,0,0,0,0,0,0.2,0.8,0,0
"329",329,3,1,4,4,0,0.2,0,0,0,0,0,0,0.6,0.8,0,0
"330",330,3,2,1,5,0.2,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"331",331,3,2,2,6,0.2,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"332",332,3,2,3,7,0.6,0.8,0,0,0,0,0,0,0.6,0.8,0,0
"333",333,3,2,4,8,0.6,0,0,0,0,0,0,0,0.6,0.6,0,0
"334",334,3,3,1,9,0,0.8,0,0.2,0,0,0,0,0.4,0.8,0,0
"335",335,3,4,1,10,0.4,0.2,0,0,0,0,0,0,0.8,0.8,0,0
"336",336,3,4,2,11,0.2,0.8,0,0,0,0,0,0,0.6,0.8,0,0
"337",337,3,4,3,12,0,0.2,0,0.2,0,0,0,0,0.2,0.6,0,0
"338",338,3,4,4,13,0.6,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"339",339,3,4,5,14,0.2,0.6,0,0,0,0,0,0,0.8,1,0,0
"340",340,3,4,6,15,0.2,0.2,0,0,0,0,0,0,0.8,1,0,0
"341",341,3,5,1,16,0.6,0.8,0,0.2,0,0,0,0,0.4,0.8,0,0
"342",342,3,5,2,17,0,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"343",343,3,5,3,18,0,0,0,0,0,0,0,0,0.4,0.8,0,0
"344",344,3,6,1,19,0,0.6,0,0,0,0,0,0.2,0.4,0.4,0,0
"345",345,3,6,2,20,0,0.4,0,0,0,0,0,0,0.2,0.6,0,0
"346",346,3,6,3,21,0,0.2,0,0,0,0,0,0,0.6,0.8,0,0
"347",347,3,6,4,22,0,0.8,0,0,0,0,0,0,0.4,0.8,0,0
"348",348,3,6,5,23,0,0.2,0,0,0,0,0,0.2,0.2,0.4,0.2,0
"349",349,3,7,1,24,0,0,0,0,0,0,0,0,0.6,0.8,0,0
"350",350,3,7,2,25,0.2,0.2,0,0,0,0,0,0.4,0,0.4,0.4,0
"351",351,3,7,3,26,0,0.2,0,0,0,0,0,0,0.6,0.6,0,0
"352",352,3,7,4,27,0.2,0.6,0,0,0,0,0,0,0.4,0.6,0,0
"353",353,3,7,5,28,0,0.2,0,0,0,0,0,0,0,0.8,0,0
"354",354,3,8,1,29,0,0.6,0,0,0,0,0,0,0.6,0.6,0,0
"355",355,3,8,2,30,0.6,0.6,0,0,0,0,0,0.2,0.2,0.4,0.2,0
"356",356,3,9,1,31,0,0.6,0,0,0,0,0,0,0.6,0.6,0,0
"357",357,3,9,2,32,0,0,0,0,0,0,0,0.2,0,0.4,0,0
"358",358,3,9,3,33,0.2,0.6,0,0,0,0,0,0,0.2,0.4,0,0
"359",359,3,9,4,34,0.2,0.4,0,0,0,0,0,0,0.8,0.8,0,0
"360",360,3,10,1,35,0,0.6,0,0,0,0,0,0,0.2,0.8,0,0
"361",361,3,10,2,36,0.4,0.2,0,0,0,0,0,0,0.6,1,0,0.2
"362",362,3,10,3,37,1,0,0,0,0,0,0,0,1,0.6,0,0
"363",363,3,11,1,38,0,0,0,0,0,0,0,0,0.8,0.8,0,0
"364",364,3,11,2,39,0,0,0,0.2,0,0.2,0,0.2,0,0.2,0.2,0
"365",365,3,11,3,40,0,0,0,0,0,0,0,0.2,0.6,0.6,0,0
"366",366,3,11,4,41,0.4,0,0,0,0,0,0,0,0.6,0.8,0,0
"367",367,3,11,5,42,0.4,0,0,0,0,0,0,0,0.6,0.8,0,0
"368",368,3,11,6,43,0,0,0,0,0,0,0,0,0.4,0.4,0,0
"369",369,3,12,1,44,0,0.2,0,0,0,0,0,0.4,0,0.2,0.2,0
"370",370,3,12,2,45,0.2,0.4,0,0,0,0,0,0,0.4,0.4,0,0
"371",371,3,12,3,46,0,1,0,0,0,0,0,0,0.4,0.8,0,0
"372",372,3,13,1,47,0,0,0,0,0,0,0,0,0.8,0.8,0,0
"373",373,3,13,2,48,0,0,0,0,0,0,0,0,0.6,1,0,0
"374",374,3,13,3,49,0,0,0,0,0,0,0,0,0.2,0.4,0,0
"375",375,3,14,1,50,0.2,0.4,0,0,0,0,0,0,0.2,0.6,0,0
"376",376,3,14,2,51,0,0.6,0,0.2,0,0,0,0,0.2,0.6,0,0
"377",377,3,14,3,52,0.6,0.6,0,0,0,0,0,0,0.4,0.4,0,0
"378",378,3,14,4,53,0.4,0.8,0,0,0,0,0,0,0.2,0.6,0,0
"379",379,3,14,5,54,0,0.4,0,0,0,0,0,0,0.6,0.6,0,0
"380",380,3,14,6,55,0,0.4,0,0,0,0,0,0,0.6,0.6,0,0
"381",381,3,15,1,56,0.2,0.8,0,0,0,0,0,0,0.6,0.8,0,0
"382",382,3,15,2,57,0.8,0.8,0,0,0,0,0,0,0.4,0.6,0,0
"383",383,3,15,3,58,0.6,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"384",384,3,15,4,59,0,0.2,0,0.2,0,0,0,0,0.4,0.6,0,0
"385",385,3,16,1,60,0,0.8,0,0,0,0,0,0,0.6,1,0,0
"386",386,3,17,1,61,0.6,0.8,0,0,0,0,0,0,0.8,0.8,0,0.2
"387",387,3,17,2,62,0.8,0.8,0,0,0,0,0,0,0.6,0.8,0,0
"388",388,3,17,3,63,0.4,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"389",389,3,18,1,64,0.4,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"390",390,3,18,2,65,0.2,0.4,0,0,0,0,0,0,0.4,0.6,0,0
"391",391,3,19,1,66,0.2,0.2,0,0,0,0,0,0,0.6,0.8,0,0
"392",392,3,19,2,67,1,1,0,0,0,0,0,0,0.6,0.8,0,0
"393",393,3,19,3,68,0.2,0.4,0,0.4,0,0.2,0,0.2,0.2,0.4,0,0.2
"394",394,3,19,4,69,0.4,0.2,0,0,0,0,0,0,0.8,0.8,0,0
"395",395,3,20,1,70,0,0.2,0,0,0,0,0,0,0.4,0.6,0,0
"396",396,3,20,2,71,0.2,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"397",397,3,21,1,72,0,0.6,0,0,0,0,0,0,0.4,0.6,0,0
"398",398,3,21,2,73,0,0.2,0,0,0,0,0,0,0.4,0.6,0,0
"399",399,3,22,1,74,0.2,0.4,0,0,0,0,0,0,0.6,0.8,0,0
"400",400,3,22,2,75,0.6,0.8,0,0,0,0,0,0,0.6,0.6,0,0
"401",401,3,22,3,76,0,0,0,0,0,0,0,0,0.2,0.4,0,0
"402",402,3,23,1,77,0,0,0,0,0,0,0,0,0.8,0.8,0,0
"403",403,3,23,2,78,0,0,0,0,0,0,0,0,0.4,0.6,0,0
"404",404,3,24,1,79,0.2,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"405",405,3,26,1,80,0.6,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"406",406,3,26,2,81,0.2,0.6,0,0,0,0,0,0,0.4,0.6,0,0
"407",407,3,26,3,82,0.2,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"408",408,3,27,1,83,0,0.2,0,0,0,0,0,0,0.6,0.6,0,0
"409",409,3,27,2,84,0,0.4,0,0,0,0,0,0,0.4,0.6,0,0
"410",410,3,27,3,85,0.2,0.4,0,0,0,0,0,0,0.6,0.6,0,0
"411",411,4,1,1,1,0.4,0.4,0,0,0,0,0,0,0.6,0.8,0,0
"412",412,4,1,2,2,0.4,0.2,0,0.4,0,0,0,0,0.4,1,0,0
"413",413,4,1,3,3,0.4,0.6,0,0,0,0,0,0,0.6,0.6,0,0
"414",414,4,1,4,4,0.4,0.2,0.2,0.8,0,0,0.4,0.6,0,0.2,0,0
"415",415,4,1,5,5,0.6,1,0.4,0,0,0,0,0,0.8,0.8,0,0
"416",416,4,1,6,6,0.2,0.6,0.2,0.4,0,0,0.8,0.6,0.4,0.2,0,0.6
"417",417,4,2,1,7,0,0,0,0.2,0.8,0.4,0.6,1,0,0,0.8,1
"418",418,4,2,2,8,0.2,0.6,0,0,0,0,0.6,0.4,0.6,0.4,0.6,0.8
"419",419,4,2,3,9,0.4,0.4,0,0.2,0,0,0.2,0.2,0.6,0.6,0.4,0.4
"420",420,4,2,4,10,0.4,0.6,0.2,0,0,0,0,0,0.4,1,0.2,0.2
"421",421,4,2,5,11,0,0.4,0,0,0.6,0,0.8,0.4,0.4,0.8,0.2,0.6
"422",422,4,3,1,12,1,1,0.8,0,0,0,0,0,0.4,0.6,0,0
"423",423,4,3,2,13,0.2,0.2,0.2,0.6,0,0,0,0,0.4,0.4,0,0.6
"424",424,4,3,3,14,0.4,0.6,0,0,0,0,0,0,0.6,0.8,0,0.2
"425",425,4,3,4,15,0,0.6,0,0,0,0,0,0,0.2,0.8,0,0
"426",426,4,4,1,16,0,0.6,0,0,0,0,0,0,0,0,0,0
"427",427,4,4,2,17,0.2,0.6,0,0,0,0,0,0.2,0.6,0.6,0,0.2
"428",428,4,4,3,18,0,0.2,0,0,0,0,0,0.4,0.6,0.6,0,0.4
"429",429,4,4,4,19,0.6,0.6,0,0.6,0,0,0,0,0,0,0,0.6
"430",430,4,4,5,20,0.4,0.6,0,0,0,0,0,0,0.2,0.8,0,0
"431",431,4,4,6,21,0,0.8,0,0,0,0,0.6,0,0.8,0.6,0,0
"432",432,4,5,1,22,0,0.6,0,0,0,0,0,0.2,0,0.8,0,0.2
"433",433,4,5,2,23,0.4,0.6,0,0,0,0,0.4,0,0.4,0.6,0,0.2
"434",434,4,5,3,24,0.8,0.4,0,0,0,0,0,0,0.8,0.8,0,0.4
"435",435,4,5,4,25,0,0,0,0,0,0,0,0,0.6,0.6,0,0.2
"436",436,4,5,5,26,0.2,0.2,0,0.2,0,0,0,0,0.4,0.2,0,0
"437",437,4,6,1,27,0,0.8,0,0.2,0,0,0,0,0.4,1,0.2,0.2
"438",438,4,6,2,28,0.4,0.4,0,0,0,0,0,0,0.4,1,0,0
"439",439,4,6,3,29,0.4,0.6,0,0.2,0,0,0,0,0.6,0.8,0,0
"440",440,4,6,4,30,0.4,0.8,0,0,0,0,0,0,0,1,0,0
"441",441,4,6,5,31,0.8,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"442",442,4,7,1,32,1,1,0.8,0,0,0,0,0,0.6,0.8,0,0
"443",443,4,7,2,33,0,0,0,0,0,0,0,0.6,0,0.2,0.6,1
"444",444,4,7,3,34,0.2,0,0,0.8,0,0.4,0.4,0,0,0,0.6,0.4
"445",445,4,7,4,35,0.6,0.8,0,0,0,0.2,0,0.2,0.8,0.8,0,0
"446",446,4,7,5,36,0.2,0.6,0,0,0,0,0,0,0.6,0.4,0,0.2
"447",447,4,8,1,37,1,1,0,0,0,0,0,0,0.4,0,0,0
"448",448,4,8,2,38,0.4,0.6,0,0.2,0,0,0,0,0.6,0.8,0,0
"449",449,4,8,3,39,0.8,0.8,0,0,0,0,0,0.2,0.6,0.8,0,0
"450",450,4,8,4,40,0,0,0,0.4,0,0,0.8,0.8,0,0.2,0.6,1
"451",451,4,8,5,41,0.6,1,0,0,0,0,0,0.4,0.6,0.4,0,0
"452",452,4,8,6,42,0,0.6,0,0,0,0,0,0.4,0,0.2,0.6,0.6
"453",453,4,9,1,43,0,0,0,0.8,0,0,0,0,0,0,0.6,0.8
"454",454,4,9,2,44,0,0,0,0,0,0,0.2,0.6,0,0,0.6,1
"455",455,4,9,3,45,0,0.4,0,0,0,0,0,0,0,0.4,0,0.2
"456",456,4,9,4,46,0.2,0.4,0,0,0,0,0,0,0.6,0.6,0,0
"457",457,4,9,5,47,1,1,0.4,0.6,0,0,0,0.4,0,0.4,0,0.4
"458",458,4,9,6,48,0,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"459",459,4,10,1,49,0,0.6,0,0,0,0,0,0,0.2,1,0,0
"460",460,4,10,2,50,0,0.4,0,0,0,0,0,0,0,0.6,0,0
"461",461,4,10,3,51,0.2,0.4,0,0.4,0,0,0.4,0.2,0.4,0.8,0,0
"462",462,4,10,4,52,0.2,0.4,0,0,0,0,0.4,0,0.4,0.6,0,0
"463",463,4,11,1,53,0.8,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"464",464,4,11,2,54,0.6,0.6,0,0,0,0,0,0,0.6,0.6,0,0
"465",465,4,11,3,55,0.6,0.6,0,0,0,0,0,0,0.4,0.8,0,0
"466",466,4,11,4,56,0.6,0.4,0,0,0,0,0,0,0.6,0.8,0,0
"467",467,4,11,5,57,0.4,0.6,0,0,0,0,0,0,0.8,0.6,0,0
"468",468,4,12,1,58,0.4,0.4,0.4,0.4,0,0,0,0.4,0,0,0,0
"469",469,4,12,2,59,0.4,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"470",470,4,12,3,60,0.4,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"471",471,4,12,4,61,0.6,0.6,0,0,0,0,0,0,0.8,0.6,0,0
"472",472,4,13,1,62,0.6,1,0,0,0,0,0,0,0.6,0.8,0,0
"473",473,4,13,2,63,0.6,0.8,0,0,0,0,0,0,1,0.8,0,0
"474",474,4,13,3,64,0.6,0.8,0,0,0,0,0.2,0,0,0.2,0,0
"475",475,4,13,4,65,0.8,0.8,0,0,0,0,0,0,0.8,0.6,0,0
"476",476,4,13,5,66,0.6,0.8,0,0,0,0,0,0,0,0.4,0,0
"477",477,4,13,6,67,1,1,0,0,0,0,0,0,0.8,0.6,0,0
"478",478,4,14,1,68,1,0.8,0,0,0,0,0,0,0.6,0.8,0,0
"479",479,4,14,2,69,0.8,0.8,0,0,0,0,0,0,0.6,0.2,0,0
"480",480,4,14,3,70,0.2,0.8,0,0,0,0,0,0,0.6,0.6,0,0
"481",481,4,14,4,71,0.6,0.8,0,0.2,0.8,0,0.6,0.4,0.8,0.8,0.6,0.2
"482",482,4,14,5,72,0.4,0.4,0.4,0,0,0,0,1,0,1,1,0.8
"483",483,4,14,6,73,0.2,0.4,0,0,0,0,0,0,0.8,0.6,0,0.8
"484",484,4,15,1,74,0,0.6,0.2,0,0,0,0,0.4,0,0.8,0,0
"485",485,4,15,2,75,0.6,0.8,0,0,0,0,0,0,0.6,0.8,0,0
"486",486,4,15,3,76,1,0.8,0,0,0,0,0.6,0.6,0.6,0.8,0,0
"487",487,4,15,4,77,0.6,0,0,0,0,0,0,0,0,1,0,0
"488",488,4,15,5,78,0.4,0.4,0,0,0,0,0,0,0.6,0.8,0,0
"489",489,4,15,6,79,0.8,0.8,0,0,0,0,0,0,0.8,1,0.4,0.2
"490",490,4,16,1,80,0,0,0,0,0,0,0,0.4,0,0.4,0.6,0
"491",491,4,16,2,81,0.4,0.4,0,0,0,0,0,0.4,0,0.6,0,0
"492",492,4,16,3,82,0.8,0.8,0,0,0,0,0,0,1,0.8,0,0
"493",493,4,16,4,83,0.8,0.6,0,0,0,0,0,0,0,0.2,0,0
"494",494,4,17,1,84,0.2,0,0,0,0,0,0,0,0.8,0.8,0,0
"495",495,4,17,2,85,0.8,0.6,0,0,0,0,0,0.4,0,0.6,0,0
"496",496,4,17,3,86,0.2,0.8,0,0.4,0,0,0,0.6,0,0.2,0.6,0
"497",497,4,17,4,87,0.2,0.2,0,0,0,0,0,0.4,0,0.4,0.4,0
"498",498,4,17,5,88,0.4,0.8,0,0,0,0,0,0,1,0.8,0,0
"499",499,4,18,1,89,0.2,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"500",500,4,18,2,90,0.4,0.8,0,0,0,0,0,0.2,0.6,0.8,0,0
"501",501,4,18,3,91,0,0.6,0,0,0,0,0,0,0,0,0,0
"502",502,4,18,4,92,0.6,0.8,0,0.2,0,0,0.4,0.6,0.6,0.2,0.2,0
"503",503,4,19,1,93,0.6,1,0,0,0,0,0,0,0.8,1,0,0
"504",504,4,19,2,94,0.6,0.6,0,0,0,0.2,0.2,0,0.6,0.8,0.4,0
"505",505,4,19,3,95,0.2,0.6,0,0,0,0,0,0,0.4,0.8,0,0
"506",506,4,19,4,96,0.6,0.6,0,0,0,0,0.6,0,0.6,0.8,0.4,0.4
"507",507,4,19,5,97,0.6,0.8,0,0,0,0,0,0.4,0.4,0.8,0.4,0
"508",508,4,20,1,98,0.4,0.8,0,0,0.6,0,0,0.6,0.6,0.6,0.2,0.2
"509",509,4,20,2,99,0.6,0.8,0,0,0,0,0,0,0.6,0.6,0,0
"510",510,4,20,3,100,0.6,0.6,0,0,0,0,0,0.4,0.4,0.6,0.4,0
"511",511,4,20,4,101,0.6,0.6,0,0,0,0,0,0,0,0.8,0,0
"512",512,4,21,1,102,0.8,0.8,0.8,0,0,0,0,0,0.4,0.4,0,0
"513",513,4,21,2,103,0.6,0.8,0,0,0,0,0,0,0.6,0.6,0,0
"514",514,4,21,3,104,0.8,0.8,0,0,0,0,0,0.4,0.6,0.6,0,0
"515",515,4,21,4,105,0.2,0.8,0,0,0,0,0,0,0.8,0.6,0,0
"516",516,4,22,1,106,0.4,0.8,0,0,0,0,0,0,0.4,0.6,0.4,0
"517",517,4,22,2,107,0.6,0.6,0,0,0,0,0,0,0.8,0.6,0,0
"518",518,4,22,3,108,0.4,1,0,0,0,0,0.2,0.4,0.4,0.4,0,0
"519",519,4,22,4,109,0.2,0.6,0,0.4,0,0.4,0.4,0.4,0.4,0.6,0.4,0.4
"520",520,4,22,5,110,0.6,0.6,0,0,0,0,0,0.4,0.6,0.4,0,0
"521",521,4,23,1,111,0,0.8,0,0,0,0,0,0,0,0.8,0,0
"522",522,4,23,2,112,0.2,0.4,0,0.2,0.8,0,0.4,0.4,0.4,0.6,0.4,0.6
"523",523,4,23,3,113,0.8,1,0.8,0.4,0,0.2,0,0,0,0.4,0.6,0
"524",524,4,23,4,114,0,0,0.2,0.6,0,0.6,0.4,0.6,0,0,0.6,0.8
"525",525,4,23,5,115,0,0,0,0.6,0,0,1,0,0,0.6,0.4,0.6
"526",526,4,23,6,116,0.4,0.8,0,0,0,0,0,0,0.6,0.6,0,0
"527",527,4,24,1,117,0.2,0.6,0,0,0,0,0,0.4,0.6,0.4,0.2,0
"528",528,4,24,2,118,0.6,0.6,0,0,0,0,0,0,0.8,0.6,0,0
"529",529,4,24,3,119,0.2,0.8,0,0.6,0,0.4,0.4,0,0,0.6,0.4,0.4
"530",530,4,24,4,120,0.6,0.8,0.4,0,0,0,0,0,0,0.8,0,0
"531",531,4,24,5,121,0.6,0.6,0,0,0,0,0.2,0,0.4,0.6,0,0
"532",532,4,25,1,122,0,0.6,0,0,0,0,0,0,0.4,1,0,0
"533",533,4,25,2,123,0.6,0.8,0.4,0,0,0,0,0,0.4,0.6,0,0
"534",534,4,25,3,124,0.6,0.4,0,0,0,0,0,0,0,0,0,0
"535",535,4,25,4,125,0,0.6,0,0,0,0,0.6,0,0.6,0.4,0,0
"536",536,4,25,5,126,0,0,0,0.6,0,0.4,0.6,0.6,0,0.2,0.4,0.8
"537",537,4,25,6,127,0.2,0.6,0,0,0,0,0,0,0.6,0,0,0
"538",538,4,26,1,128,0,0.6,0,0,0,0,0,0,0,0.8,0,0.2
"539",539,4,26,2,129,0.6,0.8,0,0,0,0,0,0,0.6,1,0.4,0
"540",540,4,26,3,130,0.6,0,0,0,0,0,0,0,0.6,0.6,0,0
"541",541,4,26,4,131,0.2,0.8,0,0,0,0,0.6,0,0.8,0.6,0,0
"542",542,4,26,5,132,0.4,0.6,0,0,0,0,0,0,0.6,0.6,0,0
"543",543,4,27,1,133,0.2,0.8,0,0,0,0,0,0,0.4,0.8,0,0
"544",544,4,27,2,134,0.4,0.8,0,0,0,0,0,0,0.4,0.6,0.4,0
"545",545,4,27,3,135,0.6,0.8,0,0,0,0,0,0,0,0.8,0,0
"546",546,4,27,4,136,0.6,0.8,0.4,0.4,0,0,0.4,0.4,0.6,0.8,0.2,0.2
"547",547,4,27,5,137,0.4,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"548",548,4,28,1,138,0,0.8,0,0,0,0,0,0.6,0.8,0.8,0.4,0.2
"549",549,4,28,2,139,0.8,0.6,0.6,0.4,0,0,0,0.4,0,0,0.2,0.6
"550",550,4,28,3,140,0.4,0.6,0,0,0,0,0.4,0.4,0.2,0.6,0.4,0.4
"551",551,4,28,4,141,0.4,0.4,0,0,0,0,0,0,0.4,0.6,0,0.4
"552",552,4,28,5,142,0,0.6,0,0,0,0,0,0,0.6,0.6,0,0
"553",553,4,28,6,143,0.4,1,0,0,0,0,0,0,0.6,0.8,0,0.2
"554",554,5,1,1,1,1,1,0.4,0,0,0,0,0,1,0.4,0,0
"555",555,5,1,2,2,0.4,0.4,0.4,0.8,0,0.4,0,0,0,0.4,0.2,0.6
"556",556,5,1,3,3,0.6,0.6,0,0,0,0,0,0,0.6,0.6,0,0
"557",557,5,1,4,4,0.4,0.6,0,0,0,0,0,0,0.8,0.4,0,0
"558",558,5,1,5,5,0.6,0.6,0,0,0,0,0,0,0.8,0.4,0,0
"559",559,5,2,1,6,0.4,1,0,0,0,0,0,0,0.6,0.6,0,0
"560",560,5,2,2,7,0.8,0.8,0,0,0,0,0,0,1,0.6,0,0
"561",561,5,2,3,8,1,1,0,0,0,0,0,0,1,1,0,0
"562",562,5,2,4,9,1,1,0,0,0,0,0,0,1,0.8,0,0
"563",563,5,2,5,10,1,1,0,0,0,0,0,0,1,0.6,0,0
"564",564,5,3,1,11,1,0.6,0.6,1,0,0.4,0,0,0,0,0,0.4
"565",565,5,3,2,12,1,0.4,0,1,0,0.6,0,0,0,0,0.4,0.6
"566",566,5,3,3,13,0.6,0.8,0,0,0,0,0,0,0.6,0.4,0,0
"567",567,5,3,4,14,0.4,0.4,0,1,0,0,0,0,0,0,0.2,0.2
"568",568,5,3,5,15,1,1,0,0,0,0,0,0,1,0.6,0,0
"569",569,5,3,6,16,1,1,0,0,0,0,0,0,0.6,0.4,0.4,0
"570",570,5,4,1,17,0.6,0.6,0,0,0,0,0,0,0.4,0.4,0,0
"571",571,5,4,2,18,0.6,0.6,0,0,0.4,0,0.2,0.6,0.4,0,0.2,0.4
"572",572,5,4,3,19,0.8,0.6,0,0,0.4,0,0,0,0.2,0,0.2,0
"573",573,5,4,4,20,0.6,0.6,0,0,0.4,0,0,0,0.4,0,0,0
"574",574,5,4,5,21,0.6,0.4,0,0,0.4,0,0,0,0,0,0,0
"575",575,5,5,1,22,0.8,0.8,0,0,0,0,0,0,1,0.8,0,0
"576",576,5,5,2,23,0.8,0.8,0,0,0,0,0,0,1,0.4,0,0
"577",577,5,5,3,24,0.6,1,0,0,0,0,0,0,1,0.4,0,0
"578",578,5,5,4,25,0.8,0.8,0,0,0,0,0,0,0.8,0.4,0,0
"579",579,5,5,5,26,0.6,0.8,0,0,0,0,0,0,0.8,0.4,0,0
"580",580,5,5,6,27,0.6,0.6,0,0,0,0,0,0,0.6,0.4,0,0
"581",581,5,6,1,28,0.6,1,0,0,0,0,0,0,0.8,0.6,0,0
"582",582,5,6,2,29,0.6,1,0,0,0,0,0,0,0.8,0.6,0,0
"583",583,5,6,3,30,0.6,1,0,0,0,0,0,0,1,0.6,0,0
"584",584,5,6,4,31,0.6,0.4,0.4,1,0,0,0,0.6,0.4,0,0.2,0.6
"585",585,5,6,5,32,0.6,1,0,0,0,0,0,0,1,0.6,0,0
"586",586,5,7,1,33,1,1,0,0,0,0,0,0,1,0.6,0,0
"587",587,5,7,2,34,0.8,0.8,0,0,0,0,0,0,1,0.8,0,0
"588",588,5,7,3,35,0.8,0.8,0,0,0,0,0,0,0.8,0.6,0,0
"589",589,5,7,4,36,1,1,0,0,0,0,0,0,1,1,0,0
"590",590,5,7,5,37,1,1,0,0,0,0,0,0,1,0.6,0,0
"591",591,5,7,6,38,0.6,1,0,0,0,0,0,0,1,0.4,0,0
"592",592,5,8,1,39,0,0,0.8,0.4,0,0.4,0.8,0.6,0.2,0,0.8,1
"593",593,5,8,2,40,0,0,0,0.6,0,0.6,1,0.6,0.2,0,0.6,1
"594",594,5,8,3,41,0,0,0.6,0.8,0,0,0.6,0,0,0,0.6,1
"595",595,5,8,4,42,0,0.6,0.4,0.8,0,0.6,0.8,0.4,0,0,0.6,0.8
"596",596,5,8,5,43,0,0,0.6,0.4,0,0.4,0,0.8,0,0,0.8,1
"597",597,5,8,6,44,0.6,0.6,0,0,0,0,0,0,0.6,0.4,0,0
"598",598,5,9,1,45,1,1,0,0,0,0,0,0,1,0.6,0,0
"599",599,5,9,2,46,0.8,0.8,0,0,0,0,0,0,0.8,0.6,0,0
"600",600,5,9,3,47,0.8,0.8,0,0,0,0,0,0,1,0.6,0,0
"601",601,5,9,4,48,0,0,0,1,0,0.6,0.4,0.6,0,0,0.8,1
"602",602,5,9,5,49,0.6,0.4,0,0.4,0,0,0,0.4,0,0,0.6,0.8
"603",603,5,10,1,50,1,1,0,0,0,0,0,0,1,0.6,0,0
